Drosera aliciae
Drosera angelica
Drosera binata v. multifida
Drosera binata
Drosera burkeana
Drosera capensis
Drosera spathulata
Dryandra formosa
Dryandra serra
Dryas octapetala
Dryas sundermannii
Drymophila cyanocarpa
Duchesnea indica
Dudleya brittonii
Dudleya cymosa
Dudleya pachyphytum
Dyosma versipelle
Eccremocarpus scaber
Echinacea angustifolia
Echinacea purpurea
Echinocactus horizonthalonius
Echinocactus ingens
Echinocactus platyacanthus
Echinocactus texensis
Echinocereus baileyi
Echinocereus engelmanni v. chrysocentrus
Echinocereus engelmanni
Echinocereus fendleri
Echinocereus ferreiranus
Echinocereus pectinatus 
Echinocereus pectinatus (hybrids)
Echinocereus pectinatus v. wenigeri
Echinocereus pectinatus
Echinocereus reichenbachii v. albispinus
Echinocereus reichenbachii v. baileyi
Echinocereus reichenbachii v. caespitosus
Echinocereus reichenbachii v. perbellus 
Echinocereus reichenbachii v. perbellus
Echinocereus reichenbachii
Echinocereus spinigemmatus
Echinocereus triglochidiatus v. mojavensis
Echinocereus triglochidiatus
Echinocereus viridiflorus
Echinocereus x roetteri
Echinocystis lobata
Echinofossulocactus dichroacanthus
Echinofossulocactus erectocentrus
Echinofossulocactus heteracanthus
Echinofossulocactus zacatecasensis
Echinomastus dasyacanthus
Echinomastus laui
Echinops sphaerocephalum
Echinopsis ancistrophora hamatacantha
Echinopsis mirabilis
Echinopsis rhodotricha
Echinopsis tapecuna tropica
Echioides longiflorum
Edraianthus dalmaticus
Edraianthus graminifolius
Edraianthus pumilio
Edraianthus tennuifolius
Ehretia anacua
Elaeagnus angustifolia
Eleaganus angustifolia
Eleaganus umbellata
Eleagnus angustifolia
Eleocharas sphacelata
Eleusine coracana
Elmera racemosa 
Elmera racemosa
Embothrium coccineum
Eminium regelii
Empetrum nigrum
Enceliopsis nudicaule
Engelmannia pinnatifida
Enkianthus campanulatus
Ennealophus euryandus
Ephedra fedtschenkoi
Ephedra intermedia
Ephedra minima
Ephedra minuta
Epigea repens
Epilobium anagallidifolium
Epilobium angustifolium
Epilobium latifolium
Epilobium palustris
Epilobium rigidum
Epilobium tasmanicum
Epimedum colchicum
Epimedum pinnatum
Epithelantha micromeris
Epostoa mirabilis
Epostoa nana
Eranthis hyemalis
Erdisia quadrangularis
Eremophila aricantha
Eremophila cuneifolia
Eremophila eriocalyx
Eremophila laanii
Eremophila longifolia
Eremophila macdonaldii
Eremophila maculata
Eremophila
Eremostachys speciosa 
Eremurus altaica
Eremurus robustus
Eremurus stenocalyx
Eriastrum densifolium v. austromontanum
Erigenia bulbosa
Erigeron alpinus
Erigeron aurantiacus
Erigeron compositus
Erigeron eatoni
Erigeron elegantulus
Erigeron flabellifolius 
Erigeron flagellaris
Erigeron flettii
Erigeron fremonti
Erigeron glabellus
Erigeron leimoerus
Erigeron nanus
Erigeron pinnatisectus
Erigeron sp.
Erigeron speciosus
Erigeron subtrinervis
Erigeron trifidus
Erigeron uniflorus
Erigeron villarsii
Erinus alpinus alba
Erinus alpinus
Eriocereus jusbertii
Eriogonum allenii
Eriogonum bicolor
Eriogonum brevicaule ssp. oredense
Eriogonum caespitosum
Eriogonum compositum
Eriogonum douglasii
Eriogonum ericifolium v. pulchrum
Eriogonum flavum v. xanthum
Eriogonum flavum
Eriogonum morifolium
Eriogonum niveum
Eriogonum ovalifolium v. depressum
Eriogonum shockleyi
Eriogonum sphaerocephalum
Eriogonum strictum ssp. proliferum
Eriogonum thymoides
Eriogonum tumulosum
Eriogonum umbellatum
Eriophorum angustifolium
Eriophorum scheuzeri
Eriophyllum lanatum
Eriostemon myoporoides
Eriosyce ceratistes
Eriosyce ihotzkyana 
Eriosyce ihotzkyana
Eriosyce sandillon
Eritrichum howardi
Eritrichum rupestre v. pectinatum
Ermannia papyroides
Eryngium agavifolium
Eryngium alpinum
Eryngium planum
Eryngium yuccifolium
Erysimum kotschyanum
Erysimum nivale
Erysimum perofskianum
Erythrina crista-galli
Erythronium americanum
Erythronium citrinum
Erythronium grandiflorum
Erythronium hendersoni
Erythronium hendersonii x citrinum
Erythronium mesochorum
Erythronium revolutum
Erythronium sibiricum
Eschscholzia californica
Escobaria minima
Escobaria vivipara
Escontria chiotilla
Eucalyptus doratoxlyn
Eucalyptus leucoxlyn
Euceliopsis covellei
Eucomis bicolor
Eucomis pole-evansii
Eucomis zambesiaca
Eucryphia glutinosa
Eulychnia acida
Eulychnia castanea
Eunomia oppositifolia
Euonymus alatus
Euonymus atropurpurea
Euonymus bungeana
Euonymus europaeus
Euonymus phellomanus
Euonymus radicans
Eupatorium coelestinum
Eupatorium perfoliatum
Eupatorium purpureum
Eupatorium urticaefolium
Euphorbia aristata
Euphorbia francheti
Euphorbia myrsinites 
Euphorbia myrsinites
Euphorbia polychroma
Euphorbia pulcherrima
Euphorbia wulfenii
Eustoma
Evodia daniellii
Exacum affine
Exocarpos sparteus
Exochorda grandiflora
Fallugia paradoxa
Fatsia sp.
Fedia cornucopiae
Feijoa sellowiana
Ferocactus acanthoides
Ferocactus gracilis
Ferocactus wislizenii
Ferraria crispa
Ferula sp.
Festuca glauca
Festuca mairei
Festuca novae-zealandiae
Festuca ovina
Fibigia clypeata
Ficus carica 
Ficus carica
Filipendula ulmaria
Foeniculum vulgare
Forskohlea angustifolia
Forstera bidwillii
Forsythia suspensa
Fortunella crassifolia
Fortunella sp.
Fouquieria spendens
Fragraria chiloensis
Frailea alacriportana fulvispina
Frailea aureinitens
Frailea gracillima
Frailea grahliama
Frailea lepida 
Francoa appendiculata
Francoa ramosa
Francoa sonchifolia 
Francoa sp.
Frankenia thymifolia
Franklinia alatahama
Frasera albicaulis
Frasera fastigiata
Frasera speciosa
Fraxinus americana
Fraxinus anomala
Fraxinus cuspidata
Fraxinus excelsior
Fraxinus lanceolata
Fraxinus mandschurica
Fraxinus nigra
Fraxinus oxycarpa
Fraxinus pennsylvanica
Fraxinus quadrangulata  
Fraxinus quandrangulata
Fraxinus syriaca
Freesia (hybrids)
Fremontodendron californicum
Fritillaria acmopetala
Fritillaria armena
Fritillaria aurea
Fritillaria carica
Fritillaria forbsii
Fritillaria gantneri
Fritillaria glauca
Fritillaria graeca v. thessalica
Fritillaria graeca
Fritillaria imperialis 
Fritillaria imperialis
Fritillaria kurdica
Fritillaria lanceolata
Fritillaria meleagris
Fritillaria michaelowskii
Fritillaria pallida
Fritillaria pallidiflora
Fritillaria persica
Fritillaria pluriflora
Fritillaria pontica
Fritillaria pudica
Fritillaria pyrenaica
Fritillaria raddeana
Fritillaria recurva
Fritillaria sp.
Fritillaria thunbergii
Fritillaria tubiformis
Fritillaria ussuriensis
Fumana viridis
Fumaria officinalis
Fuschia (hybrids)
Gagea sp.
Gahnia clarkei
Gahnia sieberiana
Gaillardia aristata
Galanthus elwesii
Galanthus nivalis
Galax urceolata
Galega officinalis
Galeopsis speciosa
Galtonia candicans
Gamocheta nivalis
Gardenia jasminoides 
Gaultheria depressa
Gaultheria hispida
Gaultheria procumbens
Gaultheria shallon
Gaultheria trichophylla
Gaura biennis
Gaura coccinea
Gaura lindheimeri
Gazania (hybrids)
Geissorhiza aspera
Geissorhiza fulva
Geissorhiza inequalis
Geissorhiza juncea
Geissorhiza monantha
Geissorhiza rochensis spithamaea
Geissorhiza rochensis
Geissorhiza secunda
Geissorhiza splendissima
Gelasine azurea
Genista subcapitata
Gentiana acaulis
Gentiana affinis
Gentiana asclepiadea rosea
Gentiana asclepiadea
Gentiana aspera
Gentiana austriaca
Gentiana autumnalis
Gentiana barbata
Gentiana bellidifolia
Gentiana boisseri
Gentiana cachmerica
Gentiana calycosa
Gentiana ciliata
Gentiana clusii
Gentiana corymbifera
Gentiana crinita
Gentiana cruciata
Gentiana dahurica
Gentiana decumbens
Gentiana depressa
Gentiana dinarica
Gentiana farreri
Gentiana fischeri
Gentiana flavida
Gentiana gelida
Gentiana gracilipes
Gentiana grombezewskii
Gentiana lagodechiana
Gentiana linearis
Gentiana loderi
Gentiana lutea
Gentiana macrophylla
Gentiana nesophila
Gentiana nivalis
Gentiana occidentalis
Gentiana olivieri
Gentiana paradoxa
Gentiana parryi
Gentiana platypetala
Gentiana procera
Gentiana pseudoaquatica
Gentiana pterocalyx
Gentiana puberulenta
Gentiana quinquifolia
Gentiana saponaria
Gentiana scabra
Gentiana sceptrum
Gentiana septemfida
Gentiana sino-ornata
Gentiana siphonantha
Gentiana sp. blue
Gentiana tianschanica
Gentiana tibetica
Gentiana trichotoma
Gentiana turkestanicum
Gentiana verna
Gentiana walujewii
Gentianella barbellata
Gentianella campestris
Gentianella germanica
Gentianella moorcroftiana
Gentianella paludosa
Gentianella sp.
Gentianella turkestanorum
Gentianopsis crinita
Gentianopsis stricta
Gentianopsis thermalis
Geranium maculatum
Geranium sanguineum
Geranium sylvaticum
Geranium transbaicalicum
Geranium traversii
Geranium wallichianum
Gerardia grandiflora
Geum borisii
Geum coccineum
Geum montanum
Geum radicatum
Geum reptans
Geum rivale
Geum urbanum
Gilia androsacea
Gilia formosa
Gilia tricolor
Gillenia trifoliata
Gingidium decipiens
Gingidium montana
Gingko biloba
Gladiolus anatolicus
Gladiolus caucasicus
Gladiolus imbricata
Gladiolus kotschyanus
Glandulicactus uncinnatus
Glandulicactus wrightii
Glaucidium palmatum album
Glaucidium palmatum
Glaucium elegans
Glaucium squamigera
Gleditsia triacanthos
Globularia bisnagarica
Globularia cordifolia purpurea
Globularia cordifolia
Globularia gellifolia
Globularia incanescens
Globularia nudicaulis
Globularia punctata
Globularia repens
Globularia sp.
Globularia trichosantha
Gloriosa superba
Glycyrrhiza glabra
Glyphosperma palmeri
Godetia grandiflora
Gomphrena globosa
Gomphrena haageana
Goniolimon tataricum
Goodenia scapigera
Gossypium herbaceum
Gossypium thurberii
Grayia spinosa
Grevillea buxifolia
Grevillea pulchella
Grevillea robusta
Grevillea sp.
Greyia spinosa
Grumolo verde scuro
Grusonia bradtiana cuatrocienagas
Guichenotia sterculiaceae
Gunnera chilensis
Gunnera densiflora
Gunnera flavida
Gunnera manicata
Gunnera prorepens
Gunnera sp.
Gutierrizia sarothrae
Gymnocactus beguinii senilis
Gymnocactus beguinii
Gymnocactus calochorum proliferum
Gymnocactus knuthianus
Gymnocactus subterraneus zaragosae
Gymnocalycium ambatoense
Gymnocalycium anisitsii
Gymnocalycium baldianum
Gymnocalycium bodenbenderianum
Gymnocalycium calochorum proliferum
Gymnocalycium gibbosum nigrum
Gymnocalycium gibbosum
Gymnocalycium multiflorum
Gymnocladus dioica
Gymnospermium altaicum
Gynandriris setifolia
Gynandriris simulans
Gypsophila bungeana
Gypsophila capitoliflora
Gypsophila cerastoides
Gypsophila elegans
Gypsophila pacifica
Haageocereus chosicensis
Haageocereus pseudomelanostele
Haberlea rhodopensis
Habranthus andersonii
Hackelia bella
Haleria corniculata
Halesia caroliniana
Halgania cyanea
Halimium alyssoides
Halimium atroplicifolium
Halimium ocymoides
Haloragis erecta
Hamamelis virginiana
Hamatocactus sp.
Haplocarpha scaposa
Haplopappus Lyallii
Haplopappus bradegei
Haplopappus spinulosus
Hardenburgia comptoniana
Harrisia bonplandii
Harrisia brookii
Hastingsia alba
Hebe chatamica
Hebe epacridea
Hebe guthreana
Hedeoma hispida
Hedyotis pygmaea
Hedyotis rubra
Hedysarum cephrolotes
Heimia salicifolia 
Helianthemum ledifolium
Helianthemum nummularium
Helianthemum oelandicum
Helianthemum salicifolium
Helianthus sp.
Helichrysum bracteatum 
Helichrysum sp. 
Heliotropium arborescens
Helleborus argutifolius
Helleborus corsicus
Helleborus faetidus
Helleborus niger
Helleborus orientalis
Helonias bullata
Hemerocallis (hybrids)
Hepatica acutiloba
Hepatica americana
Hepatica nobilis
Heptacodium jasminoides
Heracleum nepalense
Hermodactylus tuberosus
Herniaria glabra
Hesperaloe parviflora
Hesperantha bachmannii
Hesperantha baurii (mossii)
Hesperantha cucullata
Hesperantha falcata
Hesperantha pauciflora
Hesperantha pearsoni
Hesperantha sp.
Hesperis matronalis
Hesperochiron californicum
Heterodendrum oleifolium
Heterotheca fulcrata
Heuchera cylindrica v. alpina
Heuchera cylindrica
Heuchera hallii
Heuchera hispida
Heuchera richardsonii
Heuchera villosa
Hibbertia dentata
Hibiscus esculenta
Hibiscus lasiocarpus
Hibiscus moscheutos
Hibiscus syriacus
Hibiscus trionum
Hieracium maculatum
Hieracium olafii
Hierochloe odorata
Hierochloe
Hippolytica darwasica
Hippophae salicifolia
Hoheria lyalli
Holodiscus discolor
Homeria breyniana
Homeria collina
Honckenya (Ammadenia) peploides
Horminum pyrenaicum
Hosta nakiana
Hosta sieboldi
Houstonia coerulea
Houttuynia cordata
Hudsonia ericoides
Hulsea algida
Humulus lupulus
Hunnemannia fumariifolia
Hutchinsia alpinus
Hyacinthella azurea
Hyacinthus orientalis
Hydrangea arborescens
Hydrangea panniculata
Hydrangea quercifolia
Hydrastis canadensis
Hydrophyllum capitatum
Hylomecon japonicum
Hymenanthera alpina
Hymenocallis occidentalis
Hymenocrater bituminosus
Hymenolepis paraviflora
Hymenosporum flavum
Hymenoxys acaulis ssp. caespitosa
Hymenoxys grandiflora
Hymenoxys lapidicola
Hymenoxys sp.
Hymenoxys subintegra
Hyoscyamus niger
Hypericum choisianum
Hypericum densiflorum
Hypericum olympicum
Hypericum perforatum
Hypericum pulchellum
Hypericum spathulatum
Hypoxis hirsuta
Hysoppus officinalis
Hysopus seravshanicus
Hyssopus officinalis
Hystrix patula
Iberis sempervirens
Iberis umbellata
Ibicella lutea
Ikonnikovia kaufmanniana
Ilex aquifolium
Ilex glabra
Ilex japonica
Ilex montana
Ilex monticola
Ilex opaca
Ilex serrata
Ilex verticillata
Illiamna longisepala
Illiamna rivularis
Impatiens balfouri
Impatiens balsamina
Impatiens biflora
Impatiens parviflora
Impatiens scabrida
Incarvillea arguta
Incarvillea mairei
Incarvillea olgae
Indifogera heteranthera
Inula ensifolia
Inula helenium 
Inula helenium
Inula obtusifolia
Inula rhizocephala
Ipheion uniflorum
Ipomoea batatas
Ipomoea leptophylla
Ipomoea tricolor
Ipomopsis aggregata
Ipomopsis rubra
Ipomopsis spicata
Iris acutiloba
Iris attica
Iris barnumae
Iris bracteata
Iris brandzae
Iris bulleyana
Iris chrysophylla
Iris darwasica
Iris decora
Iris dichotoma
Iris douglasiana
Iris elegantissima
Iris ensata
Iris foetidissima
Iris forrestii
Iris germanica
Iris goniocarpa
Iris histroides
Iris hoogiana
Iris hookeri
Iris illlyrica
Iris innominata
Iris junoniana
Iris kemaoensis
Iris lactea
Iris latifolia
Iris lutescens
Iris mandschurica
Iris milesii
Iris missouriensis
Iris nepalensis
Iris oncocyclus (hybrids)
Iris orientalis
Iris paradoxa
Iris pseudoacorus
Iris pumila
Iris reticulata
Iris ruthenica
Iris setosa
Iris sibirica
Iris sintenesii
Iris sogdiana
Iris spuria v. halophila
Iris spuria
Iris stolonifera
Iris subbiflora
Iris taochia
Iris tectorum alba
Iris tectorum
Iris tenax
Iris trojana
Iris typhifolia 
Iris unguicularis
Iris versicolor
Iris wilsoni
Iris xiphoides
Isatis tinctoria
Isoplexis canariensis
Isopyrum biternatum
Isotoma axillaris
Itea virginica 
Ivesia gordonii
Ixia paniculata
Ixia pumilio
Ixia pycnostachys
Ixia viridiflora
Ixolirion kerateginium
Ixolirion tataricum
Jacaranda mimosifolia
Jamesia americana
Jankae heldrichii
Jasione crispa
Jasminum humile
Jatropha curcas
Jatropha macrocarpa
Jeffersonia diphylla
Jeffersonia dubia
Jovellana repens
Juglans ailantifolia v. cordiformis
Juglans cinerea
Juglans nigra
Juglans regia
Juncus compressus
Juncus effusus
Juncus tenuis
Juniperus horizontalis
Juniperus virginiana
Juno aitchisonii
Juno albomarginata
Juno aucheri
Juno baldshuanica
Juno bucharica
Juno coerulea
Juno cycloglossa
Juno graeberiana
Juno halda
Juno kuschakewiczii
Juno magnifica
Juno orchioides
Juno sp.
Juno stenophylla v. allisonii
Juno subdecolorata
Juno vicaria
Juno wilmottiana
Juno zaprajagejewii
Jurinella moschus
Kalanchoe (hybrids)
Kalanchoe flammea
Kalanchoe grandiflora
Kalmia angustifolia
Kalmia cuneata
Kalmia hirsuta
Kalmia latifolia
Kalmia microphylla
Kalmia polifolia
Kalopanax pictus
Kedrostis africana
Kedrostis
Kelseya uniflora
Kernera saxatilis
Kigelia pinnata
Kirengoshima palmata
Kitaibelia vitifolia
Knautia macedonica
Kochia scoparia
Koeleria glauca
Koelreuteria paniculata
Koenigia islandica
Kolkwitzia amabilis
Korolkowia sewerzowii
Kunzea baxteri
Kunzea vestita
Laburnum vossi
Lachenalia algoensis
Lachenalia aloides
Lachenalia arabuthnotiae
Lachenalia bulbifera
Lachenalia capensis
Lachenalia elegans
Lachenalia fistulosa
Lachenalia gilleti
Lachenalia gillettii
Lachenalia glaucina pallida
Lachenalia glaucina
Lachenalia latiflora
Lachenalia latifolia
Lachenalia liliflora
Lachenalia mediana
Lachenalia orchioides
Lachenalia orthopetala
Lachenalia pallida
Lachenalia postulata
Lachenalia reflexa
Lachenalia rosea
Lachenalia unicolor
Lactuca sativus
Lagarus ovatus
Lagopsis marrubiastrum
Lagotis ikonnikovii
Lagotis uralensis
Lagunaria patersonii
Lallemantia canescens
Lallemantia iberica
Lamium maculatum
Lapeirousia anomatheca laxa
Lapeirousia laxa alba
Lapeirousia laxa
Larix kaempferi
Larrea tridentata
Lathyrus latifolius
Lathyrus odoratus
Lathyrus vernus
Laurentia axillaris
Laurentia gasparrinii
Lavandula sp.
Lavandula spica
Lavatera arborea
Lavatera thuringiaca
Lavetia (Azorella ) compacta
Lawsonia inermis v. alba
Lechenaultia biloba
Ledum groenlandicum
Legousia patagonia 
Legousia patagonia
Leiophyllum buxifolium
Leonotis dysophylla
Leonotis leonurus
Leontice incerta
Leontodon autumnalis
Leontopodium alpinum
Leontopodium calocephalum
Leontopodium himalaicum
Leontopodium nivale
Leontopodium ochroleucum
Leontopodium paliginianus
Leontopodium soulei
Leonurus cardiaca
Leonurus sibiricus
Leopoldia comosa alba
Lepechina calycina
Lepidium sativum
Leptarrhena pyrolifolia
Leptinella (Cotula) pyrethifolia
Leptinella pyrethifolia 
Leptodactylon pungens
Leptodactylon watsonii
Leptosiphon (hybrids)
Leptospermum lanigenum
Leptospermum petersonii
Leptospermum scoparium
Lespedeza bicolor
Lesquerella condensata
Lesquerella fendleri
Lesquerella ovalifolia
Lesquerella pinetorum
Lesquerella purshii
Lesquerella rubicunde
Leucaena leucocephala
Leuchtenbergia principis
Leucocrinum montanum
Leucojum aestivum
Leucojum vernum
Leucopogon colensoi
Leucopogon fraseri
Leucospermum formosum
Leucothoe racemosa
Levisticum officinale
Lewisia brachycalyx
Lewisia cotyledon
Lewisia nevadensis
Lewisia pygmaea
Lewisia rediviva
Lewisia tweedyi
Leycesteria formosa
Liatris spicata
Libanotis montana
Libertia caerulescens
Libertia formosa
Libertia grandiflora 
Libertia ixioides 
Libertia perecrinans
Libertia tricolor
Libocedrus decurrens
Lignocarpa carnosula
Ligularia amplexicaulis
Ligularia dentata
Ligularia japonica
Ligusticum scoticum
Ligustrum japonicum
Ligustrum obtusifolium
Lilium albanicum
Lilium alexandrae
Lilium amabile luteum
Lilium amabile
Lilium auratum
Lilium canadense flavum
Lilium canadense v. editorum
Lilium candidum
Lilium catesbaei
Lilium caucasicum
Lilium centifolium (hybrids)
Lilium centifolium x henryi
Lilium cernuum
Lilium chalcedonicum
Lilium ciliatum
Lilium columbianum
Lilium concolor v. partheneion
Lilium concolor
Lilium davidi
Lilium debile
Lilium formosanum
Lilium grayi
Lilium humboldtii v. ocellatum
Lilium kelleyanum
Lilium martagon album
Lilium martagon
Lilium maximowiczii
Lilium michauxii 
Lilium michauxii
Lilium michiganense
Lilium monadelphum
Lilium nanum
Lilium nepalense
Lilium nobilissimum
Lilium occidentale
Lilium pardalinum v. wigginsii
Lilium pardalinum
Lilium parryi
Lilium parvum
Lilium philadelphicum
Lilium pomponium
Lilium ponticum
Lilium pulchellum
Lilium pumilium
Lilium pumilum 
Lilium pyrenaicum
Lilium regale
Lilium sachalinense
Lilium shastense
Lilium superbum
Lilium szovitsianum 
Lilium szovitsianum
Lilium tennuifolium
Lilium tsingtauense
Lilium washingtonianum
Limnanthes douglasii
Limnanthus douglasii
Limonium latifolium
Limonium minutum
Limonium sinuatum 
Linanthrastum nuttallii
Linanthus grandiflora
Linanthus grandiflorus
Linaria kurdica
Linaria purpurea
Linaria pyramidata
Linaria trystis
Lindelofia longiflora
Lindera benzoin
Linum alpinum
Linum boreale
Linum bulgaricum
Linum capitatum
Linum catharticum
Linum dolomiticum
Linum extraaxillare
Linum kingii
Linum perenne
Linum usitatissimum
Linum veitatissi
Lippia (Phyla) nodiflora
Liquidambar styraciflua
Liriodendron tulipifera
Liriope spicata
Lirodendron tulipifera
Lisianthus russelianum
Lithocarpus densiflorus v. echinoides
Lithospermum incisum
Lithospermum multiflorum
Lithospermum officinale
Livistonia chinensis
Lloydia serotina
Lloydia triflora
Loasa nana
Loasa sigmoidea
Loasa vulcanica
Lobelia anatina
Lobelia boykinii
Lobelia cardinalis
Lobelia erinus
Lobelia inflata
Lobelia pendula
Lobelia sessilifolia
Lobelia syphilitica
Lobelia tupa
Lobivia acanthophlegma oligotricha
Lobivia aurea leucomalis
Lobivia aurea
Lobivia backebergii
Lobivia bruchii
Lobivia chrysantha
Lobivia einsteinii aureiflora
Lobivia saltensis nealeana
Lobivia wrightiana winteriana
Loiseleuria procumbens
Lomatium columbianum
Lomatium grayi
Lomatium laevigatum
Lomatium macrocarpum
Lomatium martindalei
Lomatium nudicaule
Lomatium nuttallii
Lomatogonum sp.
Lonicera hallii
Lonicera maacki
Lonicera obovata
Lonicera pyrenaica
Lonicera sempervirens
Lonicera tatarica
Lopezia racemosa
Lophocereus schottii
Lophophora decipiens
Lotus corniculatus
Loxanthocereus seniloides
Luetkea pectinata
Lunaria annua
Lupinus lepidus v. lobbii
Lupinus lyallii v. lobbii
Lupinus polyphyllus
Luzula luzuloides
Luzula nivea
Luzula pilosa
Lycene kubotai
Lychnis (hybrids)
Lychnis alba
Lychnis alpina
Lychnis chalcedonica
Lychnis coronaria 
Lychnis flos-cuculi
Lychnis flos-jovis   
Lychnis sieboldi
Lychnis viscaria
Lychnis wilfordii
Lychnis x arkwrightii
Lychnis yunnanensis
Lycium chinense
Lycopersicon esculentum
Lycopus europaeus
Lycoris pumila
Lygodesmia texana
Lyonia mariana
Lysichiton americanum
Lysichiton camschatcencis
Lysimachia ciliata
Lysimachia punctata
Lythrum salicaria
Maackia amurensis
Macfadyena unguis-cati
Machaeranthera tanacetifolia
Machaerocereus gummosus
Macleaya cordata
Maclura pomifera
Magnolia denudata
Magnolia glauca
Magnolia grandiflora
Magnolia kobus v. stellata
Magnolia sieboldi
Magnolia tripetala
Magnolia wilsoni
Mahonia aquifolium 
Maianthemum canadense
Maihuenia patagonica
Maihueniopsis glomerata
Maihueniopsis sp. 'yocalla'
Majorana hortensis
Malabaila involucrata
Malacothamnus densiflorus
Malesherbia linearifolia
Malleostemon roseus
Malope trifida
Malus 'bob white'
Malus 'donald wyman'
Malus 'joneliscious'
Malus 'red splendor'
Malus 'yellow delicious'
Malus baccata
Malus hupenensis
Malus robusta
Malus sp.
Malva alcaea
Malva moschata
Malvaviscus arboreus
Mamillaria apamiensis pratensis
Mamillaria apozolensis saltensis
Mamillaria aurihamata
Mamillaria backebergiana
Mamillaria bocasana f. roseiflora
Mamillaria carnea
Mamillaria gueizowiana
Mamillaria lasiacantha
Mamillaria melacantha
Mamillaria napina
Mamillaria senilis
Mamillaria theresae
Mamillaria wrightrii
Mandevilla suaveolens
Mandragora officinalis
Mangifera indica
Margyricarpus setosus
Marrubium vulgare
Marshallia obovata
Matelea obliquus
Mathiola bicornis 
Mathiola fruticulosa 
Mathiola incana
Matricaria maritima
Matricaria recutita
Matucana formosa
Matucana haynei
Matucana roseo-alba
Maurandia (Asarina) petrophilia
Mazus reptans
Meconopsis aculeata
Meconopsis betonicifolia alba
Meconopsis betonicifolia pratensis
Meconopsis betonicifolia
Meconopsis cambrica
Meconopsis paniculata
Medeola virginiana
Medicago achinus
Melaleuca diosmafolia 
Melaleuca diosmafolia
Melaleuca huegellii
Melaleuca huegeri
Melampodium cinereum
Melampyrum lineare
Melandrium sachilinense
Melanoselinum decipiens
Melasphaerula graminea
Melia azederach
Melica ciliata
Melilotus alba
Melissa officinalis
Melocactus amoenus
Melocactus bahiensis
Melocactus concinnus
Melocactus loboguereroi
Melocactus oaxacensis
Melospermum peleponnesius
Menodora scabra
Mentha microphylla
Mentha requenii
Mentha sp.
Mentha spicata
Mentzelia (Bartonia) aurea
Mentzelia aurea
Mentzelia chrysantha
Mentzelia decapetala
Mentzelia lindleyi
Mentzelia nuda
Menyanthes trifoliata
Menziesia pillosa
Merendera pyrenaica
Merendera sobolifera
Merendera trigyna
Merremia tuberosa 
Merremia tuberosa
Mertensia alpina
Mertensia bakeri
Mertensia cana
Mertensia lanceolata
Mertensia maritima
Mertensia virginica
Mesembryanthemum nodiflorum
Mesperula graminae roscoae
Meum athamanticum
Michauxia tchiharchewii
Micranthocereus auri-azureus
Micranthocereus strekereii
Micromeria juliana
Micromeria thymifolia 
Micromeria thymifolia
Mila fortalezensis
Mila pugionofera
Milligania densiflora
Mimosa pudica
Mimulus 'andean nymph
Mimulus 'calypso' (hybrids)
Mimulus (calypso  hybrids)
Mimulus (calypso hybrids)
Mimulus cardinalis
Mimulus cusickii
Mimulus guttatus
Mimulus lewisii
Mimulus luteus
Mimulus primuloides
Mimulus puniceus
Mimulus ringens
Mimulus rupicola 
Mina (Quamoclit) lobata
Minuartia biflora
Minuartia laricifolia
Minuartia recurva
Minuartia sp.
Mirabilis jalapa
Mirabilis longiflora
Mirabilis multiflora
Miscanthus (hybrids)
Misopates oronticum 
Misopates oronticum
Mitchella repens
Mitella diphylla
Modiola caroliniana
Moehringia muscosa
Moltkia petraea
Moluccella laevis
Momordica rostrata
Monarda citriodora
Monarda didyma
Monarda fistulosa
Monarda menthifolia 
Monarda menthifolia
Monarda punctata
Monardella odoratissima
Montbretia securigera
Montia (Claytonia) sibirica
Montia sibirica
Montiopsis andicola (Calandrinia tricolor)
Moraea huttonii
Moraea sp
Morawetzia sericata
Moricanda arvensis
Morina longifolia
Morocarpus foliosus
Morus alba
Mosla punctalata
Musa punctata
Musa velutina
Musa violacea
Muscari botryoides
Muscarimia ambrosiacum
Muscarimia macrocarpum
Musella lasiocarpa
Mussaenda roxburghii
Musschia aurea
Mutisia latifolia
Mutisia spinosa
Mutisia subulata
Myoporum debile
Myoporum sp.
Myositidium hortensia
Myosotis arvensis
Myosotis asiatica
Myosotis sylvatica
Myrica caroliniensis
Myrica gale
Myrica pennsylvanica
Myrrhis odorata
Myrsine nummularia
Myrtillocactus geometrizans
Myrtus communis 
Nama hispidum
Nama rothrockii
Nandina domestica
Narcissus (hybrids)
Nardophyllum obtusifolium
Narthecium californicum
Narthecium ossifragum
Nasturtium officinale
Nebelia paleacea
Nectaroscordum siculum
Nelumbo lutea
Nemastylis acuta
Nemastylis pringlei
Nemastylis tenuis
Nemesia sp.
Nemesia strumosa
Nemesia umbonata
Nemopanthus mucronatus
Nemophila maculata
Nemophila menziesii
Neobessya missouriensis
Neobuxbaumia tetetzo
Neocardenassia herzogiana
Neoevansia diguetii
Neolloydia conoidea
Neoporteria chilensis albidiflora
Neoporteria coimasensis
Neoporteria curvispina kesselringianus
Neoporteria engleri
Neoporteria napina miris
Neoporteria sp.
Neoporteria villosa
Neoraimondia roseiflora
Neowerdermannia worwerkii
Nepeta cataria
Nepeta floccosa
Nepeta glutinosa
Nepeta grandiflora
Nepeta nepetalla
Nepeta siasessois
